,name,address,link,details,n_students,neighborhood,type
3155,Katholieke Basisschool De Pontus,Gruiterstraat 1,/basisscholen/etten-leur/7905/katholieke-basisschool-de-pontus/,KatholiekBasisonderwijs437 leerlingen,437,Etten-Leur,Basic School
3156,Katholieke Basisschool De Hasselbraam,Beukenlaan 45,/basisscholen/etten-leur/11718/katholieke-basisschool-de-hasselbraam/,KatholiekBasisonderwijs117 leerlingen,117,Etten-Leur,Basic School
3157,Katholieke basisschool De 4 Heemskinderen,Heilig Hartstraat 4,/basisscholen/etten-leur/11719/katholieke-basisschool-de-4-heemskinderen/,KatholiekBasisonderwijs473 leerlingen,473,Etten-Leur,Basic School
3158,Katholieke Basisschool D'N OVERKANT,Edward Poppelaan 18,/basisscholen/etten-leur/11720/katholieke-basisschool-dn-overkant/,KatholiekBasisonderwijs557 leerlingen,557,Etten-Leur,Basic School
3159,Katholieke Daltonschool 't Carillon,Hobodreef 3,/basisscholen/etten-leur/7906/katholieke-daltonschool-t-carillon/,KatholiekBasisonderwijs268 leerlingenDalton,268,Etten-Leur,Basic School
3160,Katholieke Basisschool De Hofstee,Kraanvogel 22,/basisscholen/etten-leur/7907/katholieke-basisschool-de-hofstee/,KatholiekBasisonderwijs419 leerlingen,419,Etten-Leur,Basic School
3161,Katholieke Basisschool De Aventurijn,Slagveld 55,/basisscholen/etten-leur/25670/katholieke-basisschool-de-aventurijn/,KatholiekBasisonderwijs208 leerlingen,208,Etten-Leur,Basic School
3162,Samenwerkingsschool De Regenboog,Graaf Florisstraat 6,/basisscholen/everdingen/23507/samenwerkingsschool-de-regenboog/,SamenwerkingBasisonderwijs58 leerlingen,58,Everdingen,Basic School
3163,Rooms Katholieke Basisschool De Reuzepas,Den Elt 17 C,/basisscholen/ewijk/25975/rooms-katholieke-basisschool-de-reuzepas/,KatholiekBasisonderwijs341 leerlingen,341,Ewijk,Basic School
3164,Openbare Basisschool De Zweng,Hoofdstraat 62,/basisscholen/exloo/11400/openbare-basisschool-de-zweng/,OpenbaarBasisonderwijs61 leerlingen,61,Exloo,Basic School
3165,Basisschool De Veldhof,Truytstraat 25,/basisscholen/eygelshoven/6502/basisschool-de-veldhof/,KatholiekBasisonderwijs357 leerlingen,357,Eygelshoven,Basic School
3166,Basisschool Klavertje Vier,Kanariestraat 1,/basisscholen/eys/10423/basisschool-klavertje-vier/,KatholiekBasisonderwijs107 leerlingen,107,Eys,Basic School
3167,Samenwerkingsschool Op Wier,Schoolstraat 28,/basisscholen/ezinge/4678/samenwerkingsschool-op-wier/,SamenwerkingBasisonderwijs47 leerlingen,47,Ezinge,Basic School
3168,Farmsumerborg,borgshof 16,/basisscholen/farmsum/10557/farmsumerborg/,SamenwerkingBasisonderwijs106 leerlingen,106,Farmsum,Basic School
3169,CBS De Frissel,De Wylgen 1,/basisscholen/feanwâlden/5781/cbs-de-frissel/,Prot. christelijkBasisonderwijs86 leerlingen,86,Feanwâlden,Basic School
3170,Dr Theun de Vriesskoalle,Johannes Prinsstrjitte 30,/basisscholen/feanwâlden/10363/dr-theun-de-vriesskoalle/,OpenbaarBasisonderwijs193 leerlingen,193,Feanwâlden,Basic School
3171,Christelijke Basisschool Op Streek,De Streek 4,/basisscholen/ferwert/9325/christelijke-basisschool-op-streek/,Prot. christelijkBasisonderwijs87 leerlingen,87,Ferwert,Basic School
3172,O.b.s. Op 'e Trije,Hegebeintumerdyk 16,/basisscholen/ferwert/10941/obs-op-e-trije/,OpenbaarBasisonderwijs58 leerlingen,58,Ferwert,Basic School
3173,Openbare Basisschool De Springplank,Lijsterstraat 2,/basisscholen/fijnaart/6338/openbare-basisschool-de-springplank/,OpenbaarBasisonderwijs165 leerlingen,165,Fijnaart,Basic School
3174,de Fijne Aarde,Prinses Irenestraat 1-3,/basisscholen/fijnaart/11070/de-fijne-aarde/,Confessioneel overigBasisonderwijs259 leerlingen,259,Fijnaart,Basic School
3175,Kindcentrum De Bouwsteen,Hardenberg 8,/basisscholen/finsterwolde/10711/kindcentrum-de-bouwsteen/,OpenbaarBasisonderwijs94 leerlingen,94,Finsterwolde,Basic School
3176,Rooms Katholiek Basisschool Heilig Hart,Oldenzaalseweg 90,/basisscholen/fleringen/11663/rooms-katholiek-basisschool-heilig-hart/,KatholiekBasisonderwijs63 leerlingen,63,Fleringen,Basic School
3177,W.A. Scholtenschool,Pluvierstraat 11,/basisscholen/foxhol/25076/wa-scholtenschool/,OpenbaarBasisonderwijs85 leerlingen,85,Foxhol,Basic School
3178,Basisschool  De Kabas,Tuinen 28,/basisscholen/franeker/9563/basisschool-de-kabas/,KatholiekBasisonderwijs231 leerlingen,231,Franeker,Basic School
3179,SBO De Bolder,IJsbaanweg 2,/basisscholen/franeker/25027/sbo-de-bolder/,OpenbaarSpeciaal basisonderwijs152 leerlingen,152,Franeker,Basic School
3180,Openbare Basisschool De Steven,Noorderbolwerk 1,/basisscholen/franeker/25033/openbare-basisschool-de-steven/,OpenbaarBasisonderwijs124 leerlingen,124,Franeker,Basic School
3181,OBS De Opslach,IJsbaanweg 4,/basisscholen/franeker/25034/obs-de-opslach/,OpenbaarBasisonderwijs124 leerlingen,124,Franeker,Basic School
3182,IKC de Korendrager,Botniasteeg 16,/basisscholen/franeker/23217/ikc-de-korendrager/,Prot. christelijkBasisonderwijs218 leerlingen,218,Franeker,Basic School
3183,IKC Toermalijn,P J Troelstrastraat 24,/basisscholen/franeker/23313/ikc-toermalijn/,Prot. christelijkBasisonderwijs213 leerlingen,213,Franeker,Basic School
3184,Openbare Daltonschool de Skâns,De Kolk 1A,/basisscholen/frieschepalen/24616/openbare-daltonschool-de-skans/,OpenbaarBasisonderwijs48 leerlingenDalton,48,Frieschepalen,Basic School
3185,Christelijke Basisschool Rehoboth,De Kolk 1,/basisscholen/frieschepalen/12291/christelijke-basisschool-rehoboth/,Prot. christelijkBasisonderwijs58 leerlingen,58,Frieschepalen,Basic School
3186,Openbare Basisschool Wis en Wierig,Watertapweg 1,/basisscholen/gaanderen/6085/openbare-basisschool-wis-en-wierig/,OpenbaarBasisonderwijs124 leerlingen,124,Gaanderen,Basic School
3187,Basisschool Gaanderwijs,Pelgrimstraat 59C,/basisscholen/gaanderen/7864/basisschool-gaanderwijs/,Algemeen bijzonderBasisonderwijs311 leerlingenOntwikkelingsgericht Onderwijs,311,Gaanderen,Basic School
3188,Mattheusschool,Sint Jacobsstraat 1b,/basisscholen/galder/5091/mattheusschool/,KatholiekBasisonderwijs111 leerlingen,111,Galder,Basic School
3189,Vereniging tot het Verstrekken van Basisonderwijs op Gereformeerde Grondslag,Delkant 4,/basisscholen/gameren/25551/vereniging-tot-het-verstrekken-van-basisonderwijs-op-gereformeerde-grondslag/,Prot. christelijkBasisonderwijs289 leerlingen,289,Gameren,Basic School
3190,Christelijke Basisschool Prins Bernhard,Dr. H.C. Bosstraat 25,/basisscholen/garderen/12292/christelijke-basisschool-prins-bernhard/,Prot. christelijkBasisonderwijs158 leerlingen,158,Garderen,Basic School
3191,Basisschool Garmerwolde,Dorpsweg 60,/basisscholen/garmerwolde/6760/basisschool-garmerwolde/,OpenbaarBasisonderwijs53 leerlingen,53,Garmerwolde,Basic School
3192,Openbare Basisschool Kromme Akkers,Hunzeweg 68,/basisscholen/garnwerd/4675/openbare-basisschool-kromme-akkers/,OpenbaarBasisonderwijs55 leerlingen,55,Garnwerd,Basic School
3193,Christelijke Basisschool De Wrâldpoarte,Master Lubwei 2,/basisscholen/garyp/24722/christelijke-basisschool-de-wraldpoarte/,Prot. christelijkBasisonderwijs133 leerlingen,133,Garyp,Basic School
3194,Basisschool De Bongerd,Schoolstraat 8,/basisscholen/gassel/11618/basisschool-de-bongerd/,KatholiekBasisonderwijs82 leerlingen,82,Gassel,Basic School
3195,Openbare Basisschool De Dobbe,Achter de Brinken 6 C,/basisscholen/gasselte/11298/openbare-basisschool-de-dobbe/,OpenbaarBasisonderwijs130 leerlingen,130,Gasselte,Basic School
3196,Dalton Kindcentrum ’t Kompas,Ceresstraat 6,/basisscholen/gasselternijveen/25203/dalton-kindcentrum-t-kompas/,Prot. christelijkBasisonderwijs88 leerlingenDalton,88,Gasselternijveen,Basic School
3197,Openbare Basisschool J. Emmens,Ceresstraat 8,/basisscholen/gasselternijveen/11297/openbare-basisschool-j-emmens/,OpenbaarBasisonderwijs76 leerlingenOntwikkelingsgericht Onderwijs,76,Gasselternijveen,Basic School
3198,Openbare Basisschool 't Lange,Stormgat 1,/basisscholen/gastel/6986/openbare-basisschool-t-lange/,OpenbaarBasisonderwijs63 leerlingen,63,Gastel,Basic School
3199,Basisschool De Vuurvlinder,Elisabethstraat 1,/basisscholen/geertruidenberg/7489/basisschool-de-vuurvlinder/,KatholiekBasisonderwijs239 leerlingen,239,Geertruidenberg,Basic School
3200,Basisschool De Biekorf,Elisabethstraat 5,/basisscholen/geertruidenberg/23254/basisschool-de-biekorf/,Algemeen bijzonderBasisonderwijs337 leerlingen,337,Geertruidenberg,Basic School
3201,Openbare Basisschool Markenburg,Markenburglaan 1,/basisscholen/geervliet/10601/openbare-basisschool-markenburg/,OpenbaarBasisonderwijs97 leerlingen,97,Geervliet,Basic School
3202,Protestants Christelijk Basisschool De Wegwijzer,Schoolweg 2,/basisscholen/geesbrug/5784/protestants-christelijk-basisschool-de-wegwijzer/,Prot. christelijkBasisonderwijs52 leerlingen,52,Geesbrug,Basic School
3203,Openbare Basisschool De Zwarm,Coevorderstraatweg 6,/basisscholen/geesbrug/10758/openbare-basisschool-de-zwarm/,OpenbaarBasisonderwijs42 leerlingen,42,Geesbrug,Basic School
3204,Openbare Basisschool De Keikamp,Zonnekamp 13,/basisscholen/geesteren-gelderland/10122/openbare-basisschool-de-keikamp/,OpenbaarBasisonderwijs73 leerlingen,73,Geesteren (Gelderland),Basic School
3205,St. Aloysiusschool,Kampboerlaan 10,/basisscholen/geesteren-overijssel/11666/st-aloysiusschool/,KatholiekBasisonderwijs291 leerlingen,291,Geesteren (Overijssel),Basic School
3206,Basisschool De Wissel,Kloosterstraat 4,/basisscholen/geffen/9795/basisschool-de-wissel/,KatholiekBasisonderwijs430 leerlingen,430,Geffen,Basic School
3207,De Morgenster,Glorie van Holland 28,/basisscholen/geldermalsen/23205/de-morgenster/,Prot. christelijkBasisonderwijs184 leerlingenJenaplan,184,Geldermalsen,Basic School
3208,Oranje Nassauschool,Van Limburg Stirumstraat 1,/basisscholen/geldermalsen/23288/oranje-nassauschool/,Prot. christelijkBasisonderwijs174 leerlingen,174,Geldermalsen,Basic School
3209,OBS D'n Bogerd,Glorie van Holland 30,/basisscholen/geldermalsen/10566/obs-dn-bogerd/,OpenbaarBasisonderwijs102 leerlingen,102,Geldermalsen,Basic School
3210,Openbare Basisschool Jan Harmenshof,Koninginnelaan 4,/basisscholen/geldermalsen/6632/openbare-basisschool-jan-harmenshof/,OpenbaarBasisonderwijs277 leerlingen,277,Geldermalsen,Basic School
3211,Rehobothschool,Anjerstraat 2,/basisscholen/geldermalsen/25227/rehobothschool/,Prot. christelijkBasisonderwijs550 leerlingen,550,Geldermalsen,Basic School
3212,Basisschool Beneden Beekloop,Beneden Beekloop 90,/basisscholen/geldrop/5179/basisschool-beneden-beekloop/,Algemeen bijzonderBasisonderwijs241 leerlingen,241,Geldrop,Basic School
3213,Basisschool De Regenboog,Amundsenstraat 51,/basisscholen/geldrop/9074/basisschool-de-regenboog/,Algemeen bijzonderBasisonderwijs136 leerlingen,136,Geldrop,Basic School
3214,Basisschool De Ganzebloem,Saruman 1,/basisscholen/geldrop/9075/basisschool-de-ganzebloem/,Algemeen bijzonderBasisonderwijs235 leerlingen,235,Geldrop,Basic School
3215,Eenbes Basisschool De Rots,Amundsenstraat 53,/basisscholen/geldrop/9206/eenbes-basisschool-de-rots/,Confessioneel overigBasisonderwijs176 leerlingen,176,Geldrop,Basic School
3216,Eenbes Basisschool St. Jozef,Papenvoort 10,/basisscholen/geldrop/5306/eenbes-basisschool-st-jozef/,KatholiekBasisonderwijs445 leerlingen,445,Geldrop,Basic School
3217,School voor Speciaal Basisonderwijs Burg vd Putt,Parallelweg 8,/basisscholen/geldrop/9207/school-voor-speciaal-basisonderwijs-burg-vd-putt/,KatholiekSpeciaal basisonderwijs163 leerlingen,163,Geldrop,Basic School
3218,Eenbesbasisschool Vijfblad,Linze 3,/basisscholen/geldrop/9208/eenbesbasisschool-vijfblad/,KatholiekBasisonderwijs196 leerlingen,196,Geldrop,Basic School
3219,Basisschool De Vlinder,Sint Jozefplein 3,/basisscholen/geldrop/9210/basisschool-de-vlinder/,KatholiekBasisonderwijs163 leerlingen,163,Geldrop,Basic School
3220,Basisschool t Klokhuis,Hazelaar 47,/basisscholen/geldrop/9211/basisschool-t-klokhuis/,KatholiekBasisonderwijs226 leerlingen,226,Geldrop,Basic School
3221,Dalton Kindcentrum Dommeldal,Beneden Beekloop 93,/basisscholen/geldrop/5311/dalton-kindcentrum-dommeldal/,KatholiekBasisonderwijs222 leerlingenDalton,222,Geldrop,Basic School
3222,Basisschool De Kluis,Meeuwenlaan 4,/basisscholen/geleen/5671/basisschool-de-kluis/,KatholiekBasisonderwijs324 leerlingen,324,Geleen,Basic School
3223,Basisschool Sterrenrijk,Molenstraat 42A,/basisscholen/geleen/5672/basisschool-sterrenrijk/,KatholiekBasisonderwijs204 leerlingen,204,Geleen,Basic School
3224,Basisschool 't Heuvelke,Dahliastraat 4,/basisscholen/geleen/9540/basisschool-t-heuvelke/,KatholiekBasisonderwijs269 leerlingen,269,Geleen,Basic School
3225,Basisschool de Driesprong,Haesselderstraat 9,/basisscholen/geleen/9541/basisschool-de-driesprong/,KatholiekBasisonderwijs450 leerlingen,450,Geleen,Basic School
3226,Basisschool Reuzepas,Verdistraat 25,/basisscholen/geleen/9542/basisschool-reuzepas/,KatholiekBasisonderwijs195 leerlingen,195,Geleen,Basic School
3227,SBO De Blinker,Eloystraat 1 A,/basisscholen/geleen/8507/sbo-de-blinker/,Algemeen bijzonderSpeciaal basisonderwijs139 leerlingen,139,Geleen,Basic School
3228,SO Xaverius Eloystraat,Eloystraat 1 a,/basisscholen/geleen/25292/so-xaverius-eloystraat/,Algemeen bijzonderSpeciaal onderwijs102 leerlingen,102,Geleen,Basic School
3229,OBS de Duizendpoot,Frans Halsstraat 1,/basisscholen/geleen/12258/obs-de-duizendpoot/,OpenbaarBasisonderwijs90 leerlingen,90,Geleen,Basic School
3230,OBS de Duizendpoot Zuid,Frans Halsstraat 1,/basisscholen/geleen/25326/obs-de-duizendpoot-zuid/,OpenbaarBasisonderwijs154 leerlingen,154,Geleen,Basic School
3231,Openbare Basisschool G.A. van der Lugt,Van Bevervoordestraat 4,/basisscholen/gelselaar/10123/openbare-basisschool-ga-van-der-lugt/,OpenbaarBasisonderwijs46 leerlingen,46,Gelselaar,Basic School
3232,Kindcentrum SBO Petrus Dondersschool,De Stroom 15,/basisscholen/gemert/8986/kindcentrum-sbo-petrus-dondersschool/,KatholiekSpeciaal basisonderwijs159 leerlingen,159,Gemert,Basic School
3233,Kindcentrum Het Venster,Churchill-laan 18,/basisscholen/gemert/5111/kindcentrum-het-venster/,KatholiekBasisonderwijs190 leerlingenIPC,190,Gemert,Basic School
3234,Kindcentrum De Samenstroom,Predikant Swildenssstraat 35,/basisscholen/gemert/5113/kindcentrum-de-samenstroom/,Confessioneel overigBasisonderwijs479 leerlingen,479,Gemert,Basic School
3235,Kindcentrum Berglaren,Groeskuilenstraat 32,/basisscholen/gemert/8994/kindcentrum-berglaren/,KatholiekBasisonderwijs261 leerlingen,261,Gemert,Basic School
3236,Basisschool t Einder,Wetering 25,/basisscholen/gemert/7410/basisschool-t-einder/,OpenbaarBasisonderwijs227 leerlingen,227,Gemert,Basic School
3237,Jenaplanschool De Pandelaar,St.-Michaelstraat 30,/basisscholen/gemert/8341/jenaplanschool-de-pandelaar/,Algemeen bijzonderBasisonderwijs267 leerlingen,267,Gemert,Basic School
3238,BS St Lambertus,St.Lambertusweg 112,/basisscholen/gemonde/5504/bs-st-lambertus/,KatholiekBasisonderwijs146 leerlingen,146,Gemonde,Basic School
3239,Protestants Christelijke Basisschool Het Fundament,Van der Beekstraat 14 -16,/basisscholen/genderen/9803/protestants-christelijke-basisschool-het-fundament/,Prot. christelijkBasisonderwijs149 leerlingen,149,Genderen,Basic School
3240,De Wijssel,Grotestraat 87/ Oosterstraat 4,/basisscholen/gendringen/11643/de-wijssel/,Algemeen bijzonderBasisonderwijs263 leerlingen,263,Gendringen,Basic School
3241,Integraal kindcentrum de Tichelaar,Nijmeegsestraat 1,/basisscholen/gendt/5747/integraal-kindcentrum-de-tichelaar/,OpenbaarBasisonderwijs193 leerlingenJenaplan,193,Gendt,Basic School
3242,Integraal Kind Centrum De Vonkenmorgen,Schoolstraat 1,/basisscholen/gendt/8101/integraal-kind-centrum-de-vonkenmorgen/,KatholiekBasisonderwijs335 leerlingen,335,Gendt,Basic School
3243,Rehobôthschool,Jan van Nassaustraat 3,/basisscholen/genemuiden/4780/rehobothschool/,Prot. christelijkBasisonderwijs203 leerlingen,203,Genemuiden,Basic School
3244,Eben Haezerschool,Greente 87,/basisscholen/genemuiden/8706/eben-haezerschool/,Prot. christelijkBasisonderwijs222 leerlingen,222,Genemuiden,Basic School
3245,Christelijke Basisschool De Driester,Kamperzeedijk 18,/basisscholen/genemuiden/5003/christelijke-basisschool-de-driester/,Prot. christelijkBasisonderwijs70 leerlingen,70,Genemuiden,Basic School
3246,Kindcentrum Ichthus,Schoolstraat 1,/basisscholen/genemuiden/5963/kindcentrum-ichthus/,Prot. christelijkBasisonderwijs221 leerlingen,221,Genemuiden,Basic School
3247,Basisschool De Vogelaar,Tureluur 2,/basisscholen/genemuiden/7293/basisschool-de-vogelaar/,OpenbaarBasisonderwijs102 leerlingenDalton,102,Genemuiden,Basic School
3248,CIKC De Morgenster,Fazant 6,/basisscholen/genemuiden/8545/cikc-de-morgenster/,Prot. christelijkBasisonderwijs154 leerlingen,154,Genemuiden,Basic School
3249,CIKC De Levensbron,Taghof 2,/basisscholen/genemuiden/8546/cikc-de-levensbron/,Prot. christelijkBasisonderwijs157 leerlingen,157,Genemuiden,Basic School
3250,Maarten Lutherschool,Burg ten Veldestraat 36 A,/basisscholen/genemuiden/12298/maarten-lutherschool/,Prot. christelijkBasisonderwijs72 leerlingen,72,Genemuiden,Basic School
3251,School voor Speciaal Basisonderwijs De Piramide,Martinushof 21,/basisscholen/gennep/9038/school-voor-speciaal-basisonderwijs-de-piramide/,KatholiekSpeciaal basisonderwijs105 leerlingen,105,Gennep,Basic School
3252,Basisschool Stella Nova,Martinushof 21,/basisscholen/gennep/9039/basisschool-stella-nova/,KatholiekBasisonderwijs97 leerlingen,97,Gennep,Basic School
3253,Basisschool De Ratel,2e Dwarsweg 77,/basisscholen/gennep/5154/basisschool-de-ratel/,KatholiekBasisonderwijs274 leerlingen,274,Gennep,Basic School
3254,Basisschool Elckerlyc,Stiemensweg 175,/basisscholen/gennep/6291/basisschool-elckerlyc/,OpenbaarBasisonderwijs256 leerlingenJenaplan,256,Gennep,Basic School
3255,So-vso Mikado,Stiemensweg 44,/basisscholen/gennep/25672/so-vso-mikado/,KatholiekSpeciaal onderwijs67 leerlingen,67,Gennep,Basic School
3256,Christelijke Basisschool De Claercamp,Voorhof 2,/basisscholen/gerkesklooster/5705/christelijke-basisschool-de-claercamp/,Prot. christelijkBasisonderwijs87 leerlingen,87,Gerkesklooster,Basic School
3257,Rooms Katholieke Paulusschool,Kerkstraat 68,/basisscholen/giesbeek/11880/rooms-katholieke-paulusschool/,KatholiekBasisonderwijs173 leerlingen,173,Giesbeek,Basic School
3258,Christelijke Basisschool De Hoeksteen,Johan de Kreijstraat 2,/basisscholen/giessenburg/5107/christelijke-basisschool-de-hoeksteen/,Prot. christelijkBasisonderwijs246 leerlingen,246,Giessenburg,Basic School
3259,Basisschool Het Tweespan,Giessenlaan 26,/basisscholen/giessenburg/10813/basisschool-het-tweespan/,OpenbaarBasisonderwijs52 leerlingen,52,Giessenburg,Basic School
3260,BS Giessen-Oudekerk,Oudkerkseweg 70,/basisscholen/giessenburg/23767/bs-giessen-oudekerk/,OpenbaarBasisonderwijs38 leerlingen,38,Giessenburg,Basic School
3261,Kindcentrum De Marke,de Weegbree 21,/basisscholen/gieten/5096/kindcentrum-de-marke/,Prot. christelijkBasisonderwijs36 leerlingenDalton/Jenaplan,36,Gieten,Basic School
3262,obs Gieten,Spoorstraat 2,/basisscholen/gieten/7481/obs-gieten/,OpenbaarBasisonderwijs225 leerlingen,225,Gieten,Basic School
3263,Bonnerschool,Bonnen 29,/basisscholen/gieten/11302/bonnerschool/,OpenbaarBasisonderwijs110 leerlingen,110,Gieten,Basic School
3264,Samenwerkingsschool Oostermoer,Bonnerveen 7 A,/basisscholen/gieterveen/24701/samenwerkingsschool-oostermoer/,OpenbaarBasisonderwijs81 leerlingen,81,Gieterveen,Basic School
3265,O.B.S. De Punter,Beulakerweg 125a,/basisscholen/giethoorn/7287/obs-de-punter/,OpenbaarBasisonderwijs180 leerlingen,180,Giethoorn,Basic School
3266,Openbare basisschool De Wildschut,Raadhuisstraat 3,/basisscholen/gilze/9508/openbare-basisschool-de-wildschut/,OpenbaarBasisonderwijs349 leerlingen,349,Gilze,Basic School
3267,Katholieke Basisschool De Bolster,Kerkstraat 112,/basisscholen/gilze/8127/katholieke-basisschool-de-bolster/,KatholiekBasisonderwijs476 leerlingenOntwikkelingsgericht Onderwijs,476,Gilze,Basic School
